Counterparty,total_operations,total_volume,avg_volume_per_op,median_volume_per_op,total_quantity,avg_price,std_price,first_operation,last_operation,payment_methods_used,operation_types,days_active,operations_per_day,volume_per_day,price_cv,high_volume_vip,high_frequency_vip,daily_trader,long_term_trader,vip_score,vip_tier
AgusBonilla,1,7300.0,7300.0,7300.0,165.9,44.0,,2025-05-05T17:33:13.000000-0300,2025-05-05T17:33:13.000000-0300,1,1,0,1.0,7300.0,,false,false,false,false,22.21660151274298,Bronze
P2P-883adezd,1,7150.0,7150.0,7150.0,165.89,43.1,,2025-05-17T16:26:07.000000-0300,2025-05-17T16:26:07.000000-0300,1,1,0,1.0,7150.0,,false,false,false,false,22.109411070700315,Bronze
P2P-394538ti,1,6757.87,6757.87,6757.87,145.05,46.59,,2025-04-15T18:29:01.000000-0300,2025-04-15T18:29:01.000000-0300,1,1,0,1.0,6757.87,,false,false,false,false,21.829193817112383,Bronze
Agucrypto,1,6655.0,6655.0,6655.0,150.05,44.35,,2025-05-05T23:52:48.000000-0300,2025-05-05T23:52:48.000000-0300,1,1,0,1.0,6655.0,,false,false,false,false,21.75568261195952,Bronze
P2P-cb4aacxy,1,6585.0,6585.0,6585.0,149.93,43.92,,2025-05-08T13:51:05.000000-0300,2025-05-08T13:51:05.000000-0300,1,1,0,1.0,6585.0,,false,false,false,false,21.705660405672948,Bronze
P2P-3d94c5q9,1,6500.0,6500.0,6500.0,151.02,43.04,,2025-05-18T22:15:44.000000-0300,2025-05-18T22:15:44.000000-0300,1,1,0,1.0,6500.0,,false,false,false,false,21.644919155182105,Bronze
P2P-941aadlp,1,6486.0,6486.0,6486.0,145.58,44.55,,2025-04-03T15:54:37.000000-0300,2025-04-03T15:54:37.000000-0300,1,1,0,1.0,6486.0,,false,false,false,false,21.63491471392479,Bronze
P2P-4a4762je,1,6243.06,6243.06,6243.06,134.0,46.59,,2025-04-15T19:47:36.000000-0300,2025-04-15T19:47:36.000000-0300,1,1,0,1.0,6243.06,,false,false,false,false,21.46130907399249,Bronze
P2P-aad9deml,1,6198.79,6198.79,6198.79,133.05,46.59,,2025-04-15T20:00:51.000000-0300,2025-04-15T20:00:51.000000-0300,1,1,0,1.0,6198.79,,false,false,false,false,21.429673601530965,Bronze
P2P-cdf4eefj,1,6180.16,6180.16,6180.16,132.65,46.59,,2025-04-15T20:17:25.000000-0300,2025-04-15T20:17:25.000000-0300,1,1,0,1.0,6180.16,,false,false,false,false,21.416360548629267,Bronze
P2P-ccda2cht,1,6152.2,6152.2,6152.2,132.05,46.59,,2025-04-15T19:35:53.000000-0300,2025-04-15T19:35:53.000000-0300,1,1,0,1.0,6152.2,,false,false,false,false,21.396380250232514,Bronze
P2P-5cee5cyo,1,6146.79,6146.79,6146.79,140.05,43.89,,2025-05-08T18:51:50.000000-0300,2025-05-08T18:51:50.000000-0300,1,1,0,1.0,6146.79,,false,false,false,false,21.39251424828951,Bronze
P2P-5b2530bj,1,6056.23,6056.23,6056.23,137.05,44.19,,2025-03-21T14:43:44.000000-0300,2025-03-21T14:43:44.000000-0300,1,1,0,1.0,6056.23,,false,false,false,false,21.32779980541362,Bronze
P2P-9b9f5fqt,1,6000.0,6000.0,6000.0,135.8,44.18,,2025-03-21T16:04:09.000000-0300,2025-03-21T16:04:09.000000-0300,1,1,0,1.0,6000.0,,false,false,false,false,21.287617681706557,Bronze
P2P-4ce019fq,1,6000.0,6000.0,6000.0,139.14,43.12,,2025-05-16T16:27:37.000000-0300,2025-05-16T16:27:37.000000-0300,1,1,0,1.0,6000.0,,false,false,false,false,21.287617681706557,Bronze
P2P-ae7b0fif,1,6000.0,6000.0,6000.0,134.68,44.55,,2025-04-03T16:43:49.000000-0300,2025-04-03T16:43:49.000000-0300,1,1,0,1.0,6000.0,,false,false,false,false,21.287617681706557,Bronze
Mi_Querencia,1,5580.0,5580.0,5580.0,125.28,44.54,,2025-04-03T14:09:20.000000-0300,2025-04-03T14:09:20.000000-0300,1,1,0,1.0,5580.0,,false,false,false,false,20.9874844439871,Bronze
andrewbit,1,5531.0,5531.0,5531.0,5498.01,1.006,,2025-04-09T15:44:58.000000-0300,2025-04-09T15:44:58.000000-0300,1,1,0,1.0,5531.0,,false,false,false,false,20.952468899586496,Bronze
P2P-b288d9dc,1,5520.0,5520.0,5520.0,125.76,43.89,,2025-05-08T20:28:50.000000-0300,2025-05-08T20:28:50.000000-0300,1,1,0,1.0,5520.0,,false,false,false,false,20.944608267170032,Bronze
P2P-3380aeeq,1,5500.0,5500.0,5500.0,120.61,45.6,,2025-04-04T19:59:21.000000-0300,2025-04-04T19:59:21.000000-0300,1,1,0,1.0,5500.0,,false,false,false,false,20.930316208231012,Bronze
Aleuzenev1992,1,5425.22,5425.22,5425.22,129.79,41.8,,2025-05-20T00:30:12.000000-0300,2025-05-20T00:30:12.000000-0300,1,1,0,1.0,5425.22,,false,false,false,false,20.87687819985801,Bronze
P2P-9c2db2zh,1,5266.99,5266.99,5266.99,113.05,46.59,,2025-04-15T19:27:04.000000-0300,2025-04-15T19:27:04.000000-0300,1,1,0,1.0,5266.99,,false,false,false,false,20.763806575561937,Bronze
P2P-386486ut,1,5001.75,5001.75,5001.75,116.05,43.1,,2025-05-17T16:57:11.000000-0300,2025-05-17T16:57:11.000000-0300,1,1,0,1.0,5001.75,,false,false,false,false,20.57426528991263,Bronze
Intercambio1979,1,5000.0,5000.0,5000.0,112.0,44.64,,2025-05-03T03:20:29.000000-0300,2025-05-03T03:20:29.000000-0300,1,1,0,1.0,5000.0,,false,false,false,false,20.573014734755464,Bronze
Angela,1,5000.0,5000.0,5000.0,111.23,44.95,,2025-03-16T21:45:34.000000-0300,2025-03-16T21:45:34.000000-0300,1,1,0,1.0,5000.0,,false,false,false,false,20.573014734755464,Bronze
P2P-2f438e0q,1,5000.0,5000.0,5000.0,110.74,45.15,,2025-04-02T20:37:44.000000-0300,2025-04-02T20:37:44.000000-0300,1,1,0,1.0,5000.0,,false,false,false,false,20.573014734755464,Bronze
P2P-80bba97v,1,5000.0,5000.0,5000.0,111.88,44.69,,2025-05-01T15:55:46.000000-0300,2025-05-01T15:55:46.000000-0300,1,1,0,1.0,5000.0,,false,false,false,false,20.573014734755464,Bronze
P2P-4b8ad0ug,1,5000.0,5000.0,5000.0,111.11,45.0,,2025-04-02T22:28:59.000000-0300,2025-04-02T22:28:59.000000-0300,1,1,0,1.0,5000.0,,false,false,false,false,20.573014734755464,Bronze
Ebenezer,1,5000.0,5000.0,5000.0,4716.98,1.06,,2024-08-10T15:16:25.000000-0300,2024-08-10T15:16:25.000000-0300,1,1,0,1.0,5000.0,,false,false,false,false,20.573014734755464,Bronze
P2P-08843cu6,1,5000.0,5000.0,5000.0,110.74,45.15,,2025-04-02T19:12:44.000000-0300,2025-04-02T19:12:44.000000-0300,1,1,0,1.0,5000.0,,false,false,false,false,20.573014734755464,Bronze
P2P-d29332yr,1,5000.0,5000.0,5000.0,112.86,44.3,,2025-03-21T22:40:26.000000-0300,2025-03-21T22:40:26.000000-0300,1,1,0,1.0,5000.0,,false,false,false,false,20.573014734755464,Bronze
P2P-a2ee76n0,1,5000.0,5000.0,5000.0,113.58,44.02,,2025-05-07T20:46:26.000000-0300,2025-05-07T20:46:26.000000-0300,1,1,0,1.0,5000.0,,false,false,false,false,20.573014734755464,Bronze
P2P-7d10eehy,1,5000.0,5000.0,5000.0,115.76,43.19,,2025-05-15T16:10:03.000000-0300,2025-05-15T16:10:03.000000-0300,1,1,0,1.0,5000.0,,false,false,false,false,20.573014734755464,Bronze
P2P-4f49c1qz,1,5000.0,5000.0,5000.0,116.17,43.04,,2025-05-19T21:07:46.000000-0300,2025-05-19T21:07:46.000000-0300,1,1,0,1.0,5000.0,,false,false,false,false,20.573014734755464,Bronze
AgustinMoreira,1,5000.0,5000.0,5000.0,110.49,45.25,,2025-03-11T16:15:26.000000-0300,2025-03-11T16:15:26.000000-0300,1,1,0,1.0,5000.0,,false,false,false,false,20.573014734755464,Bronze
P2P-2060e2pw,1,5000.0,5000.0,5000.0,107.31,46.59,,2025-04-15T20:34:38.000000-0300,2025-04-15T20:34:38.000000-0300,1,1,0,1.0,5000.0,,false,false,false,false,20.573014734755464,Bronze
Madison2020,1,5000.0,5000.0,5000.0,111.58,44.81,,2025-04-02T14:46:05.000000-0300,2025-04-02T14:46:05.000000-0300,1,1,0,1.0,5000.0,,false,false,false,false,20.573014734755464,Bronze
P2P-d78235zv,1,5000.0,5000.0,5000.0,4854.36,1.03,,2025-05-21T18:48:49.000000-0300,2025-05-21T18:48:49.000000-0300,1,1,0,1.0,5000.0,,false,false,false,false,20.573014734755464,Bronze
P2P-3ba6absy,1,4900.0,4900.0,4900.0,109.47,44.76,,2025-04-02T15:59:26.000000-0300,2025-04-02T15:59:26.000000-0300,1,1,0,1.0,4900.0,,false,false,false,false,20.501554440060357,Bronze
P2P-21c2c6qo,1,4562.28,4562.28,4562.28,100.05,45.6,,2025-04-04T22:29:44.000000-0300,2025-04-04T22:29:44.000000-0300,1,1,0,1.0,4562.28,,false,false,false,false,20.260218732816032,Bronze
P2P-9b260fhn,1,4515.0,4515.0,4515.0,100.0,45.15,,2025-04-02T19:59:20.000000-0300,2025-04-02T19:59:20.000000-0300,1,1,0,1.0,4515.0,,false,false,false,false,20.226432305484185,Bronze
P2P-b19535vo,1,4500.0,4500.0,4500.0,98.68,45.6,,2025-04-04T16:23:14.000000-0300,2025-04-04T16:23:14.000000-0300,1,1,0,1.0,4500.0,,false,false,false,false,20.21571326127992,Bronze
P2P-f0ed8cpd,1,4500.0,4500.0,4500.0,101.8,44.2,,2025-03-26T14:10:05.000000-0300,2025-03-26T14:10:05.000000-0300,1,1,0,1.0,4500.0,,false,false,false,false,20.21571326127992,Bronze
Grox,1,4500.0,4500.0,4500.0,101.62,44.28,,2025-03-20T13:39:51.000000-0300,2025-03-20T13:39:51.000000-0300,1,1,0,1.0,4500.0,,false,false,false,false,20.21571326127992,Bronze
P2P-6a9e59sy,1,4494.5,4494.5,4494.5,101.0,44.5,,2025-03-25T17:06:31.000000-0300,2025-03-25T17:06:31.000000-0300,1,1,0,1.0,4494.5,,false,false,false,false,20.211782945071686,Bronze
pabliito07,1,4480.0,4480.0,4480.0,100.81,44.44,,2025-03-18T19:36:30.000000-0300,2025-03-18T19:36:30.000000-0300,1,1,0,1.0,4480.0,,false,false,false,false,20.201421202340896,Bronze
Afrontora76,1,4440.0,4440.0,4440.0,100.0,44.4,,2025-03-30T22:53:47.000000-0300,2025-03-30T22:53:47.000000-0300,1,1,0,1.0,4440.0,,false,false,false,false,20.172837084462852,Bronze
P2P-abd0c8n7,1,4430.0,4430.0,4430.0,100.0,44.3,,2025-03-21T21:07:06.000000-0300,2025-03-21T21:07:06.000000-0300,1,1,0,1.0,4430.0,,false,false,false,false,20.165691054993342,Bronze
P2P-5ddaa7qs,1,4154.92,4154.92,4154.92,99.95,41.57,,2025-05-19T18:10:08.000000-0300,2025-05-19T18:10:08.000000-0300,1,1,0,1.0,4154.92,,false,false,false,false,19.969118076346035,Standard
P2P-9e4ea2sp,1,4012.0,4012.0,4012.0,90.05,44.55,,2025-04-01T13:53:53.000000-0300,2025-04-01T13:53:53.000000-0300,1,1,0,1.0,4012.0,,false,false,false,false,19.866987023167784,Standard
YahirAR,1,4000.0,4000.0,4000.0,88.39,45.25,,2025-03-11T14:53:45.000000-0300,2025-03-11T14:53:45.000000-0300,1,1,0,1.0,4000.0,,false,false,false,false,19.85841178780437,Standard
P2P-ce4ce7bg,1,4000.0,4000.0,4000.0,86.31,46.34,,2025-04-06T19:10:28.000000-0300,2025-04-06T19:10:28.000000-0300,1,1,0,1.0,4000.0,,false,false,false,false,19.85841178780437,Standard
P2P-3e70287h,1,4000.0,4000.0,4000.0,89.78,44.55,,2025-04-01T14:02:36.000000-0300,2025-04-01T14:02:36.000000-0300,1,1,0,1.0,4000.0,,false,false,false,false,19.85841178780437,Standard
Marteen28,1,4000.0,4000.0,4000.0,3773.58,1.06,,2024-08-08T10:20:18.000000-0300,2024-08-08T10:20:18.000000-0300,1,1,0,1.0,4000.0,,false,false,false,false,19.85841178780437,Standard
P2P-26e237vv,1,4000.0,4000.0,4000.0,87.14,45.9,,2025-04-05T14:54:28.000000-0300,2025-04-05T14:54:28.000000-0300,1,1,0,1.0,4000.0,,false,false,false,false,19.85841178780437,Standard
P2P-adaaf6mb,1,4000.0,4000.0,4000.0,3864.73,1.035,,2025-05-12T15:23:30.000000-0300,2025-05-12T15:23:30.000000-0300,1,1,0,1.0,4000.0,,false,false,false,false,19.85841178780437,Standard
P2P-f82ccbmg,1,2813.73,2813.73,2813.73,2799.74,1.005,,2025-03-27T21:31:45.000000-0300,2025-03-27T21:31:45.000000-0300,1,1,0,1.0,2813.73,,false,false,false,false,19.010699749924697,Standard
puppet02,1,2500.0,2500.0,2500.0,2413.12,1.036,,2025-05-14T22:13:22.000000-0300,2025-05-14T22:13:22.000000-0300,1,1,0,1.0,2500.0,,false,false,false,false,18.786507367377734,Standard
AnaelaCRP,1,2300.0,2300.0,2300.0,2169.81,1.06,,2024-07-12T21:17:06.000000-0300,2024-07-12T21:17:06.000000-0300,1,1,0,1.0,2300.0,,false,false,false,false,18.643586777987515,Standard
SEBROS,1,2102.37,2102.37,2102.37,25.0,84094.97,,2025-03-20T12:24:58.000000-0300,2025-03-20T12:24:58.000000-0300,1,1,0,1.0,2102.37,,false,false,false,false,18.50235979758157,Standard
P2P-b81178qo,1,2100.0,2100.0,2100.0,2023.12,1.038,,2025-05-08T14:59:52.000000-0300,2025-05-08T14:59:52.000000-0300,1,1,0,1.0,2100.0,,false,false,false,false,18.500666188597297,Standard
P2P-47b886qt,1,2000.0,2000.0,2000.0,1988.07,1.006,,2025-04-01T14:59:27.000000-0300,2025-04-01T14:59:27.000000-0300,1,1,0,1.0,2000.0,,false,false,false,false,18.429205893902186,Standard
P2P-1fd30axl,1,2000.0,2000.0,2000.0,1901.14,1.052,,2025-05-01T15:01:51.000000-0300,2025-05-01T15:01:51.000000-0300,1,1,0,1.0,2000.0,,false,false,false,false,18.429205893902186,Standard
P2P-a3e0664r,1,2000.0,2000.0,2000.0,1934.23,1.034,,2025-03-31T14:45:57.000000-0300,2025-03-31T14:45:57.000000-0300,1,1,0,1.0,2000.0,,false,false,false,false,18.429205893902186,Standard
P2P-0b1d2exa,1,1894.53,1894.53,1894.53,1890.75,1.002,,2025-03-28T11:35:09.000000-0300,2025-03-28T11:35:09.000000-0300,1,1,0,1.0,1894.53,,false,false,false,false,18.353836721087255,Standard
P2P-05a3a5lu,1,1810.0,1810.0,1810.0,1795.63,1.008,,2025-04-09T15:27:29.000000-0300,2025-04-09T15:27:29.000000-0300,1,1,0,1.0,1810.0,,false,false,false,false,18.293431333981477,Standard
P2P-b70609bj,1,1716.83,1716.83,1716.83,1699.84,1.01,,2025-04-03T14:27:06.000000-0300,2025-04-03T14:27:06.000000-0300,1,1,0,1.0,1716.83,,false,false,false,false,18.226851777414044,Standard
Guille13,1,1600.0,1600.0,1600.0,1545.89,1.035,,2025-05-13T17:11:09.000000-0300,2025-05-13T17:11:09.000000-0300,1,1,0,1.0,1600.0,,false,false,false,false,18.14336471512175,Standard
Rikimaffei,1,1500.0,1500.0,1500.0,1415.09,1.06,,2024-07-28T06:18:20.000000-0300,2024-07-28T06:18:20.000000-0300,1,1,0,1.0,1500.0,,false,false,false,false,18.07190442042664,Standard
P2P-6b5571x4,1,1500.0,1500.0,1500.0,1443.69,1.039,,2025-05-27T11:50:13.000000-0300,2025-05-27T11:50:13.000000-0300,1,1,0,1.0,1500.0,,false,false,false,false,18.07190442042664,Standard
P2P-5c9cd3eq,1,1299.73,1299.73,1299.73,1571.751,82693.67,,2025-04-13T19:14:54.000000-0300,2025-04-13T19:14:54.000000-0300,1,1,0,1.0,1299.73,,false,false,false,false,17.928790888240744,Standard
P2P-db4843fh,1,1250.0,1250.0,1250.0,1204.23,1.038,,2025-05-09T16:38:10.000000-0300,2025-05-09T16:38:10.000000-0300,1,1,0,1.0,1250.0,,false,false,false,false,17.89325368368887,Standard
P2P-b6719bc7,1,1220.11,1220.11,1220.11,1447.417,84295.99,,2025-04-14T16:49:54.000000-0300,2025-04-14T16:49:54.000000-0300,1,1,0,1.0,1220.11,,false,false,false,false,17.871894201604498,Standard
P2P-36e2afdk,1,1209.38,1209.38,1209.38,1208.18,1.001,,2025-04-28T11:24:00.000000-0300,2025-04-28T11:24:00.000000-0300,1,1,0,1.0,1209.38,,false,false,false,false,17.864226511983713,Standard
P2P-1eb491ug,1,1033.0,1033.0,1033.0,1031.96,1.001,,2025-04-28T11:13:59.000000-0300,2025-04-28T11:13:59.000000-0300,1,1,0,1.0,1033.0,,false,false,false,false,17.73818484420048,Standard
Tezos_Baker,1,1000.0,1000.0,1000.0,943.39,1.06,,2024-07-16T10:46:52.000000-0300,2024-07-16T10:46:52.000000-0300,1,1,0,1.0,1000.0,,false,false,false,false,17.714602946951093,Standard
P2P-305b9ajr,1,1000.0,1000.0,1000.0,1105.725,90438.33,,2025-04-22T14:08:20.000000-0300,2025-04-22T14:08:20.000000-0300,1,1,0,1.0,1000.0,,false,false,false,false,17.714602946951093,Standard
chelo,1,1000.0,1000.0,1000.0,943.39,1.06,,2024-08-08T20:07:44.000000-0300,2024-08-08T20:07:44.000000-0300,1,1,0,1.0,1000.0,,false,false,false,false,17.714602946951093,Standard
P2P-fa1bf4gd,1,1000.0,1000.0,1000.0,22.83,43.8,,2025-05-09T16:41:00.000000-0300,2025-05-09T16:41:00.000000-0300,1,1,0,1.0,1000.0,,false,false,false,false,17.714602946951093,Standard
Visequera,1,1000.0,1000.0,1000.0,972.76,1.028,,2025-05-15T19:58:07.000000-0300,2025-05-15T19:58:07.000000-0300,1,1,0,1.0,1000.0,,false,false,false,false,17.714602946951093,Standard
P2P-ed4f615u,1,901.91,901.91,901.91,893.87,1.009,,2025-04-03T15:50:46.000000-0300,2025-04-03T15:50:46.000000-0300,1,1,0,1.0,901.91,,false,false,false,false,17.64450754388466,Standard
P2P-b96d19lo,1,836.0,836.0,836.0,788.67,1.06,,2025-04-09T18:28:18.000000-0300,2025-04-09T18:28:18.000000-0300,1,1,0,1.0,836.0,,false,false,false,false,17.597408063651116,Standard
P2P-abb7fctk,1,800.0,800.0,800.0,772.94,1.035,,2025-05-23T13:52:34.000000-0300,2025-05-23T13:52:34.000000-0300,1,1,0,1.0,800.0,,false,false,false,false,17.571682357560874,Standard
P2P-3dca90jq,1,736.32,736.32,736.32,710.05,1.037,,2025-05-26T14:07:02.000000-0300,2025-05-26T14:07:02.000000-0300,1,1,0,1.0,736.32,,false,false,false,false,17.52617644189903,Standard
damianbusiness,1,692.7,692.7,692.7,689.95,1.004,,2025-03-22T13:14:28.000000-0300,2025-03-22T13:14:28.000000-0300,1,1,0,1.0,692.7,,false,false,false,false,17.495005461353024,Standard
P2P-ebb3acrk,1,675.25,675.25,675.25,673.91,1.002,,2025-03-25T20:20:09.000000-0300,2025-03-25T20:20:09.000000-0300,1,1,0,1.0,675.25,,false,false,false,false,17.482535639928727,Standard
Cosmo_Change,1,667.0,667.0,667.0,642.58,1.038,,2025-05-07T13:06:15.000000-0300,2025-05-07T13:06:15.000000-0300,1,1,0,1.0,667.0,,false,false,false,false,17.47664016561638,Standard
P2P-1b1b53o8,1,604.54,604.54,604.54,601.54,1.005,,2025-04-04T13:49:09.000000-0300,2025-04-04T13:49:09.000000-0300,1,1,0,1.0,604.54,,false,false,false,false,17.432006065549814,Standard
P2P-c498ee3q,1,572.0,572.0,572.0,550.52,1.039,,2025-05-27T11:27:03.000000-0300,2025-05-27T11:27:03.000000-0300,1,1,0,1.0,572.0,,false,false,false,false,17.408752885656025,Standard
P2P-d531f4lo,1,550.0,550.0,550.0,529.86,1.038,,2025-05-20T21:55:45.000000-0300,2025-05-20T21:55:45.000000-0300,1,1,0,1.0,550.0,,false,false,false,false,17.393031620823102,Standard
nacho9026,1,549.94,549.94,549.94,553.26,0.994,,2024-12-05T14:36:41.000000-0300,2024-12-05T14:36:41.000000-0300,1,1,0,1.0,549.94,,false,false,false,false,17.392988744646285,Standard
JoacoRSC,1,529.07,529.07,529.07,527.49,1.003,,2025-05-09T23:34:23.000000-0300,2025-05-09T23:34:23.000000-0300,1,1,0,1.0,529.07,,false,false,false,false,17.378074981143413,Standard
Andresovich,1,518.0,518.0,518.0,500.48,1.035,,2025-05-12T18:10:35.000000-0300,2025-05-12T18:10:35.000000-0300,1,1,0,1.0,518.0,,false,false,false,false,17.370164326520666,Standard
P2P-8efc2bzm,1,503.94,503.94,503.94,499.95,1.008,,2025-05-07T13:11:13.000000-0300,2025-05-07T13:11:13.000000-0300,1,1,0,1.0,503.94,,false,false,false,false,17.360117009086533,Standard
AgustinM,1,501.0,501.0,501.0,500.0,1.002,,2024-08-06T18:34:01.000000-0300,2024-08-06T18:34:01.000000-0300,1,1,0,1.0,501.0,,false,false,false,false,17.358016076422498,Standard
Ludopata,1,500.0,500.0,500.0,471.69,1.06,,2024-07-13T20:50:55.000000-0300,2024-07-13T20:50:55.000000-0300,1,1,0,1.0,500.0,,false,false,false,false,17.357301473475545,Standard
P2P-b8ea48es,1,500.0,500.0,500.0,476.64,1.049,,2025-04-28T19:12:22.000000-0300,2025-04-28T19:12:22.000000-0300,1,1,0,1.0,500.0,,false,false,false,false,17.357301473475545,Standard
CryptoMefis,1,500.0,500.0,500.0,471.69,1.06,,2024-07-14T19:23:47.000000-0300,2024-07-14T19:23:47.000000-0300,1,1,0,1.0,500.0,,false,false,false,false,17.357301473475545,Standard
P2P-0f33c4lb,1,500.0,500.0,500.0,481.69,1.038,,2025-05-07T15:41:00.000000-0300,2025-05-07T15:41:00.000000-0300,1,1,0,1.0,500.0,,false,false,false,false,17.357301473475545,Standard
Gastoniwcc,1,500.0,500.0,500.0,500.0,1.0,,2024-07-11T14:38:31.000000-0300,2024-07-11T14:38:31.000000-0300,1,1,0,1.0,500.0,,false,false,false,false,17.357301473475545,Standard
P2P-86b252c6,1,499.94,499.94,499.94,499.45,1.001,,2025-05-16T14:00:06.000000-0300,2025-05-16T14:00:06.000000-0300,1,1,0,1.0,499.94,,false,false,false,false,17.35725859729873,Standard
Impulsotrading,1,499.94,499.94,499.94,498.45,1.003,,2025-03-28T11:32:13.000000-0300,2025-03-28T11:32:13.000000-0300,1,1,0,1.0,499.94,,false,false,false,false,17.35725859729873,Standard
P2P-d238f8ea,1,499.44,499.44,499.44,498.95,1.001,,2025-05-16T14:31:08.000000-0300,2025-05-16T14:31:08.000000-0300,1,1,0,1.0,499.44,,false,false,false,false,17.356901295825253,Standard
P2P-3ccfc2kp,1,489.99,489.99,489.99,487.07,1.006,,2025-04-01T15:02:02.000000-0300,2025-04-01T15:02:02.000000-0300,1,1,0,1.0,489.99,,false,false,false,false,17.350148297976567,Standard
P2P-a1fc8bta,1,488.68,488.68,488.68,58.109,84097.34,,2025-04-15T14:51:07.000000-0300,2025-04-15T14:51:07.000000-0300,1,1,0,1.0,488.68,,false,false,false,false,17.34921216811606,Standard
P2P-c8d34aot,1,478.56,478.56,478.56,474.3,1.009,,2025-04-25T12:37:11.000000-0300,2025-04-25T12:37:11.000000-0300,1,1,0,1.0,478.56,,false,false,false,false,17.341980386292917,Standard
P2P-c04b17kv,1,440.69,440.69,440.69,438.5,1.005,,2025-03-26T14:36:25.000000-0300,2025-03-26T14:36:25.000000-0300,1,1,0,1.0,440.69,,false,false,false,false,17.314918372691878,Standard
P2P-58e04dzw,1,413.09,413.09,413.09,414.34,0.997,,2025-03-25T22:42:51.000000-0300,2025-03-25T22:42:51.000000-0300,1,1,0,1.0,413.09,,false,false,false,false,17.295195331356027,Standard
P2P-08e03fsv,1,403.3,403.3,403.3,409.03,0.986,,2025-05-25T21:09:35.000000-0300,2025-05-25T21:09:35.000000-0300,1,1,0,1.0,403.3,,false,false,false,false,17.288199368505374,Standard
AF-Cripto,1,400.35,400.35,400.35,396.0,1.011,,2025-04-11T12:44:16.000000-0300,2025-04-11T12:44:16.000000-0300,1,1,0,1.0,400.35,,false,false,false,false,17.28609128981187,Standard
Juan,1,365.0,365.0,365.0,344.33,1.06,,2024-07-13T13:30:06.000000-0300,2024-07-13T13:30:06.000000-0300,1,1,0,1.0,365.0,,false,false,false,false,17.26083007563715,Standard
P2P-b19fd5fi,1,330.0,330.0,330.0,7.66,43.07,,2025-05-21T20:14:15.000000-0300,2025-05-21T20:14:15.000000-0300,1,1,0,1.0,330.0,,false,false,false,false,17.23581897249386,Standard
P2P-6d8bf5k5,1,325.01,325.01,325.01,324.69,1.001,,2025-05-15T15:02:57.000000-0300,2025-05-15T15:02:57.000000-0300,1,1,0,1.0,325.01,,false,false,false,false,17.232253103788572,Standard
P2P-00f2add1,1,320.64,320.64,320.64,317.47,1.01,,2025-04-03T13:55:38.000000-0300,2025-04-03T13:55:38.000000-0300,1,1,0,1.0,320.64,,false,false,false,false,17.229130288910397,Standard
DMV_BTC,1,313.13,313.13,313.13,310.03,1.01,,2024-07-09T13:22:06.000000-0300,2024-07-09T13:22:06.000000-0300,1,1,0,1.0,313.13,,false,false,false,false,17.223763620778797,Standard
P2P-1be159ot,1,312.0,312.0,312.0,300.57,1.038,,2025-05-08T17:01:36.000000-0300,2025-05-08T17:01:36.000000-0300,1,1,0,1.0,312.0,,false,false,false,false,17.22295611944874,Standard
xMellx,1,306.94,306.94,306.94,304.81,1.007,,2025-04-21T21:35:44.000000-0300,2025-04-21T21:35:44.000000-0300,1,1,0,1.0,306.94,,false,false,false,false,17.21934022853717,Standard
P2P-701a759w,1,300.0,300.0,300.0,297.02,1.01,,2025-04-03T14:30:29.000000-0300,2025-04-03T14:30:29.000000-0300,1,1,0,1.0,300.0,,false,false,false,false,17.21438088408533,Standard
GerryARUY,1,300.0,300.0,300.0,290.13,1.034,,2025-03-31T16:23:36.000000-0300,2025-03-31T16:23:36.000000-0300,1,1,0,1.0,300.0,,false,false,false,false,17.21438088408533,Standard
fbarrios,1,300.0,300.0,300.0,283.01,1.06,,2024-08-13T00:38:12.000000-0300,2024-08-13T00:38:12.000000-0300,1,1,0,1.0,300.0,,false,false,false,false,17.21438088408533,Standard
P2P-c5334f0i,1,300.0,300.0,300.0,297.91,1.007,,2025-04-01T15:31:17.000000-0300,2025-04-01T15:31:17.000000-0300,1,1,0,1.0,300.0,,false,false,false,false,17.21438088408533,Standard
P2P-3d1176to,1,300.0,300.0,300.0,289.85,1.035,,2025-05-12T14:00:40.000000-0300,2025-05-12T14:00:40.000000-0300,1,1,0,1.0,300.0,,false,false,false,false,17.21438088408533,Standard
hrgonzalez7,1,300.0,300.0,300.0,283.01,1.06,,2024-08-05T19:51:40.000000-0300,2024-08-05T19:51:40.000000-0300,1,1,0,1.0,300.0,,false,false,false,false,17.21438088408533,Standard
P2P-b0d06db7,1,300.0,300.0,300.0,299.7,1.001,,2025-05-16T13:46:10.000000-0300,2025-05-16T13:46:10.000000-0300,1,1,0,1.0,300.0,,false,false,false,false,17.21438088408533,Standard
PashaDeg,1,300.0,300.0,300.0,283.01,1.06,,2024-07-19T02:46:49.000000-0300,2024-07-19T02:46:49.000000-0300,1,1,0,1.0,300.0,,false,false,false,false,17.21438088408533,Standard
GroupSensei,1,291.0,291.0,291.0,292.46,0.995,,2025-05-15T14:12:52.000000-0300,2025-05-15T14:12:52.000000-0300,1,1,0,1.0,291.0,,false,false,false,false,17.20794945756277,Standard
P2P-b7b4983u,1,287.05,287.05,287.05,289.95,0.99,,2025-05-19T13:26:15.000000-0300,2025-05-19T13:26:15.000000-0300,1,1,0,1.0,287.05,,false,false,false,false,17.20512677592231,Standard
