order_number,Advertisement Order Number,order_type,asset_type,fiat_type,total_price,price,quantity,Exchange rate,maker_fee,taker_fee,payment_method,Counterparty,status,Origin,match_time_utc,Match_time_local,hour_local,YearMonthStr,Year,weekday_local,date_local,Quantity_num,MakerFee_num,TakerFee_num,Price_num,TotalPrice_num,TotalPrice_USD_equivalent,TotalFee,time_diff_minutes,new_session,session_id
22732860557211885568,12732686193523863552,Sell,USDT,UYU,6000.0,45.25,132.59,,0.21,,RedPagos,,Cancelled,MAKE_TAKE,2025-03-11 19:32:56,2025-03-11T16:32:56.000000-0300,16,2025-03,2025,2,2025-03-11T00:00:00.000,132.59,0.21,,45.25,6000.0,132.59668508287294,0.21,17.5,false,928
22732872764604559360,12732686193523863552,Sell,USDT,UYU,22625.0,45.22,500.33,,0.8,,SantanderUrug,,Cancelled,MAKE_TAKE,2025-03-11 20:21:27,2025-03-11T17:21:27.000000-0300,17,2025-03,2025,2,2025-03-11T00:00:00.000,500.33,0.8,,45.22,22625.0,500.33171163202127,0.8,48.516666666666666,true,929
22732878961998385152,12732686193523863552,Sell,USDT,UYU,22000.0,45.22,486.51,,0.77,,SantanderUrug,,Cancelled,FIAT,2025-03-11 20:46:04,2025-03-11T17:46:04.000000-0300,17,2025-03,2025,2,2025-03-11T00:00:00.000,486.51,0.77,,45.22,22000.0,486.51039363113665,0.77,24.616666666666667,false,929
22732883890895708160,12732686193523863552,Sell,USDT,UYU,22622.4,45.15,501.05,,0.8,,ScotiabankUruguay,,Cancelled,MAKE_TAKE,2025-03-11 21:05:40,2025-03-11T18:05:40.000000-0300,18,2025-03,2025,2,2025-03-11T00:00:00.000,501.05,0.8,,45.15,22622.4,501.04983388704323,0.8,19.6,false,929
22732885567665725440,12732686193523863552,Sell,USDT,UYU,4515.0,45.15,100,,0.16,,ScotiabankUruguay,,Cancelled,MAKE_TAKE,2025-03-11 21:12:19,2025-03-11T18:12:19.000000-0300,18,2025-03,2025,2,2025-03-11T00:00:00.000,100.0,0.16,,45.15,4515.0,100.0,0.16,6.65,false,929
22732894223626526720,12732686193523863552,Sell,USDT,UYU,22000.0,45.15,487.26,,0.77,,OcaBlue,,Cancelled,MAKE_TAKE,2025-03-11 21:46:43,2025-03-11T18:46:43.000000-0300,18,2025-03,2025,2,2025-03-11T00:00:00.000,487.26,0.77,,45.15,22000.0,487.26467331118494,0.77,34.4,true,930
22732899039065444352,12732686193523863552,Sell,USDT,UYU,12000.0,45.15,265.78,,0.42,,ScotiabankUruguay,ArmanddUSDT,Cancelled,MAKE_TAKE,2025-03-11 22:05:51,2025-03-11T19:05:51.000000-0300,19,2025-03,2025,2,2025-03-11T00:00:00.000,265.78,0.42,,45.15,12000.0,265.78073089700996,0.42,19.133333333333333,false,930
22732903125342990336,12732686193523863552,Sell,USDT,UYU,5000.0,45.15,110.74,,0.17,,OcaBlue,,Cancelled,EXPRESS,2025-03-11 22:22:06,2025-03-11T19:22:06.000000-0300,19,2025-03,2025,2,2025-03-11T00:00:00.000,110.74,0.17,,45.15,5000.0,110.74197120708749,0.17,16.25,false,930
22732905175726030848,12732686193523863552,Sell,USDT,UYU,22000.0,45.15,487.26,,0.77,,ScotiabankUruguay,,Cancelled,MAKE_TAKE,2025-03-11 22:30:14,2025-03-11T19:30:14.000000-0300,19,2025-03,2025,2,2025-03-11T00:00:00.000,487.26,0.77,,45.15,22000.0,487.26467331118494,0.77,8.133333333333333,false,930
22732911541374685184,12732686193523863552,Sell,USDT,UYU,4462.0,45.15,98.82,,0.15,,ScotiabankUruguay,,Cancelled,MAKE_TAKE,2025-03-11 22:55:32,2025-03-11T19:55:32.000000-0300,19,2025-03,2025,2,2025-03-11T00:00:00.000,98.82,0.15,,45.15,4462.0,98.82613510520487,0.15,25.3,false,930
22732925776027807744,12732686193523863552,Sell,USDT,UYU,54500.0,45.4,1200.44,,1.92,,OcaBlue,,Cancelled,MAKE_TAKE,2025-03-11 23:52:06,2025-03-11T20:52:06.000000-0300,20,2025-03,2025,2,2025-03-11T00:00:00.000,1200.44,1.92,,45.4,54500.0,1200.4405286343613,1.92,56.56666666666667,true,931
22732928004370595840,12732686193523863552,Sell,USDT,UYU,15000.0,45.4,330.39,,0.52,,SantanderUrug,DTJUY,Cancelled,FIAT,2025-03-12 0:00:57,2025-03-11T21:00:57.000000-0300,21,2025-03,2025,2,2025-03-11T00:00:00.000,330.39,0.52,,45.4,15000.0,330.3964757709251,0.52,8.85,false,931
22732929810916478976,12732686193523863552,Sell,USDT,UYU,27250.0,45.4,600.22,,0.96,,OcaBlue,,Cancelled,MAKE_TAKE,2025-03-12 0:08:08,2025-03-11T21:08:08.000000-0300,21,2025-03,2025,2,2025-03-11T00:00:00.000,600.22,0.96,,45.4,27250.0,600.2202643171806,0.96,7.183333333333334,false,931
22732933692602163200,12732686193523863552,Sell,USDT,UYU,54500.0,45.4,1200.44,,1.92,,SantanderUrug,,Cancelled,MAKE_TAKE,2025-03-12 0:23:33,2025-03-11T21:23:33.000000-0300,21,2025-03,2025,2,2025-03-11T00:00:00.000,1200.44,1.92,,45.4,54500.0,1200.4405286343613,1.92,15.416666666666666,false,931
22733191255305633792,12732686193523863552,Sell,USDT,UYU,19350.0,45.25,427.62,,0.68,,SantanderUrug,,Cancelled,MAKE_TAKE,2025-03-12 17:27:01,2025-03-12T14:27:01.000000-0300,14,2025-03,2025,3,2025-03-12T00:00:00.000,427.62,0.68,,45.25,19350.0,427.6243093922652,0.68,1023.4666666666667,true,932
22733209139607998464,12732686193523863552,Sell,USDT,UYU,20843.07,45.11,462.05,,0.73,,OcaBlue,,Cancelled,MAKE_TAKE,2025-03-12 18:38:05,2025-03-12T15:38:05.000000-0300,15,2025-03,2025,3,2025-03-12T00:00:00.000,462.05,0.73,,45.11,20843.07,462.04987807581466,0.73,71.06666666666666,true,933
22733223148602941440,12732686193523863552,Sell,USDT,UYU,7700.0,45.25,170.16,,0.27,,ScotiabankUruguay,,Cancelled,MAKE_TAKE,2025-03-12 19:33:45,2025-03-12T16:33:45.000000-0300,16,2025-03,2025,3,2025-03-12T00:00:00.000,170.16,0.27,,45.25,7700.0,170.1657458563536,0.27,55.666666666666664,true,934
22733257607875633152,12732686193523863552,Sell,USDT,UYU,45000.0,45.25,994.47,,1.59,,OcaBlue,,Cancelled,MAKE_TAKE,2025-03-12 21:50:41,2025-03-12T18:50:41.000000-0300,18,2025-03,2025,3,2025-03-12T00:00:00.000,994.47,1.59,,45.25,45000.0,994.4751381215469,1.59,136.93333333333334,true,935
22733261898722496512,12732686193523863552,Sell,USDT,UYU,22690.0,45.25,501.43,,0.8,,SantanderUrug,,Cancelled,MAKE_TAKE,2025-03-12 22:07:44,2025-03-12T19:07:44.000000-0300,19,2025-03,2025,3,2025-03-12T00:00:00.000,501.43,0.8,,45.25,22690.0,501.43646408839777,0.8,17.05,false,935
22733306921519562752,12732686193523863552,Sell,USDT,UYU,22000.0,45.3,485.65,,0.77,,OcaBlue,,Cancelled,MAKE_TAKE,2025-03-13 1:06:38,2025-03-12T22:06:38.000000-0300,22,2025-03,2025,3,2025-03-12T00:00:00.000,485.65,0.77,,45.3,22000.0,485.65121412803535,0.77,178.9,true,936
22733490733626036224,12732686193523863552,Sell,USDT,UYU,40000.0,45.15,885.93,,1.41,,ItauUruguay,,Cancelled,FIAT,2025-03-13 13:17:02,2025-03-13T10:17:02.000000-0300,10,2025-03,2025,4,2025-03-13T00:00:00.000,885.93,1.41,,45.15,40000.0,885.9357696566999,1.41,730.4,true,937
22733548231279083520,12732686193523863552,Sell,USDT,UYU,15000.0,45.0,333.33,,0.53,,BBVAUruguay,,Cancelled,MAKE_TAKE,2025-03-13 17:05:31,2025-03-13T14:05:31.000000-0300,14,2025-03,2025,4,2025-03-13T00:00:00.000,333.33,0.53,,45.0,15000.0,333.3333333333333,0.53,228.48333333333332,true,938
22733555459986468864,12732686193523863552,Sell,USDT,UYU,5000.0,45.0,111.11,,0.17,,SantanderUrug,,Cancelled,MAKE_TAKE,2025-03-13 17:34:14,2025-03-13T14:34:14.000000-0300,14,2025-03,2025,4,2025-03-13T00:00:00.000,111.11,0.17,,45.0,5000.0,111.11111111111111,0.17,28.716666666666665,false,938
22733570010668204032,12732686193523863552,Sell,USDT,UYU,21400.0,44.98,475.76,,0.76,,SantanderUrug,,Cancelled,MAKE_TAKE,2025-03-13 18:32:03,2025-03-13T15:32:03.000000-0300,15,2025-03,2025,4,2025-03-13T00:00:00.000,475.76,0.76,,44.98,21400.0,475.7670075589151,0.76,57.81666666666667,true,939
22733570538043850752,12732686193523863552,Sell,USDT,UYU,9448.04,44.98,210.05,,0.33,,SantanderUrug,Falvez86,Cancelled,MAKE_TAKE,2025-03-13 18:34:09,2025-03-13T15:34:09.000000-0300,15,2025-03,2025,4,2025-03-13T00:00:00.000,210.05,0.33,,44.98,9448.04,210.04979991107163,0.33,2.1,false,939
22733570714401144832,12732686193523863552,Sell,USDT,UYU,5849.64,44.98,130.05,,0.2,,ScotiabankUruguay,,Cancelled,MAKE_TAKE,2025-03-13 18:34:51,2025-03-13T15:34:51.000000-0300,15,2025-03,2025,4,2025-03-13T00:00:00.000,130.05,0.2,,44.98,5849.64,130.0497999110716,0.2,0.7,false,939
22733615547809366016,12732686193523863552,Sell,USDT,UYU,4000.0,44.98,88.92,,0.14,,ItauUruguay,,Cancelled,MAKE_TAKE,2025-03-13 21:33:00,2025-03-13T18:33:00.000000-0300,18,2025-03,2025,4,2025-03-13T00:00:00.000,88.92,0.14,,44.98,4000.0,88.9284126278346,0.14,178.15,true,940
22733633608729792512,12732686193523863552,Sell,USDT,UYU,9550.0,44.85,212.93,,0.34,,OcaBlue,,Cancelled,MAKE_TAKE,2025-03-13 22:44:46,2025-03-13T19:44:46.000000-0300,19,2025-03,2025,4,2025-03-13T00:00:00.000,212.93,0.34,,44.85,9550.0,212.9319955406912,0.34,71.76666666666667,true,941
22733674521827504128,12732686193523863552,Sell,USDT,UYU,6800.0,45.0,151.11,,0.24,,ItauUruguay,,Cancelled,LITE_VERSION,2025-03-14 1:27:21,2025-03-13T22:27:21.000000-0300,22,2025-03,2025,4,2025-03-13T00:00:00.000,151.11,0.24,,45.0,6800.0,151.11111111111111,0.24,162.58333333333334,true,942
22733674916847202304,12732686193523863552,Sell,USDT,UYU,6800.0,45.0,151.11,,0.24,,ItauUruguay,,Cancelled,LITE_VERSION,2025-03-14 1:28:55,2025-03-13T22:28:55.000000-0300,22,2025-03,2025,4,2025-03-13T00:00:00.000,151.11,0.24,,45.0,6800.0,151.11111111111111,0.24,1.5666666666666667,false,942
22733675065942192128,12732686193523863552,Sell,USDT,UYU,6440.0,45.0,143.11,,0.22,,SantanderUrug,,Cancelled,MAKE_TAKE,2025-03-14 1:29:30,2025-03-13T22:29:30.000000-0300,22,2025-03,2025,4,2025-03-13T00:00:00.000,143.11,0.22,,45.0,6440.0,143.11111111111111,0.22,0.5833333333333334,false,942
22733959734190473216,12732686193523863552,Sell,USDT,UYU,10521.0,44.95,234.06,,0.37,,OcaBlue,,Cancelled,MAKE_TAKE,2025-03-14 20:20:41,2025-03-14T17:20:41.000000-0300,17,2025-03,2025,5,2025-03-14T00:00:00.000,234.06,0.37,,44.95,10521.0,234.06006674082312,0.37,1131.1833333333334,true,943
22733996321438195712,12732686193523863552,Sell,USDT,UYU,30000.0,44.95,667.4,,01.06,,ItauUruguay,,Cancelled,FIAT,2025-03-14 22:46:04,2025-03-14T19:46:04.000000-0300,19,2025-03,2025,5,2025-03-14T00:00:00.000,667.4,1.06,,44.95,30000.0,667.4082313681869,1.06,145.38333333333333,true,944
22734027406429995008,12732686193523863552,Sell,USDT,UYU,8515.0,45.5,187.14,,0.29,,SantanderUrug,,Cancelled,MAKE_TAKE,2025-03-15 0:49:35,2025-03-14T21:49:35.000000-0300,21,2025-03,2025,5,2025-03-14T00:00:00.000,187.14,0.29,,45.5,8515.0,187.14285714285714,0.29,123.51666666666667,true,945
22734314233817055232,12732686193523863552,Sell,USDT,UYU,21600.0,45.09,479.04,,0.76,,OcaBlue,,Cancelled,FIAT,2025-03-15 19:49:20,2025-03-15T16:49:20.000000-0300,16,2025-03,2025,6,2025-03-15T00:00:00.000,479.04,0.76,,45.09,21600.0,479.0419161676646,0.76,1139.75,true,946
22734319793258782720,12732686193523863552,Sell,USDT,UYU,22590.09,45.09,501,,0.8,,OcaBlue,,Cancelled,EXPRESS,2025-03-15 20:11:25,2025-03-15T17:11:25.000000-0300,17,2025-03,2025,6,2025-03-15T00:00:00.000,501.0,0.8,,45.09,22590.09,500.99999999999994,0.8,22.083333333333332,false,946
22734324783662120960,12732686193523863552,Sell,USDT,UYU,22592.34,45.09,501.05,,0.8,,OcaBlue,,Cancelled,MAKE_TAKE,2025-03-15 20:31:15,2025-03-15T17:31:15.000000-0300,17,2025-03,2025,6,2025-03-15T00:00:00.000,501.05,0.8,,45.09,22592.34,501.04990019960076,0.8,19.833333333333332,false,946
22734399917096697856,12732686193523863552,Sell,USDT,UYU,21941.6,45.05,487.05,,0.77,,OcaBlue,,Cancelled,MAKE_TAKE,2025-03-16 1:29:48,2025-03-15T22:29:48.000000-0300,22,2025-03,2025,6,2025-03-15T00:00:00.000,487.05,0.77,,45.05,21941.6,487.04994450610434,0.77,298.55,true,947
22734635230442389504,12732686193523863552,Sell,USDT,UYU,12000.0,44.95,266.96,,0.42,,SantanderUrug,CRYPTOURU,Cancelled,MAKE_TAKE,2025-03-16 17:04:52,2025-03-16T14:04:52.000000-0300,14,2025-03,2025,7,2025-03-16T00:00:00.000,266.96,0.42,,44.95,12000.0,266.9632925472747,0.42,935.0666666666667,true,948
22734658686447915008,12732686193523863552,Sell,USDT,UYU,26000.0,44.95,578.42,,0.92,,OcaBlue,,Cancelled,MAKE_TAKE,2025-03-16 18:38:04,2025-03-16T15:38:04.000000-0300,15,2025-03,2025,7,2025-03-16T00:00:00.000,578.42,0.92,,44.95,26000.0,578.4204671857619,0.92,93.2,true,949
22734686061857308672,12732686193523863552,Sell,USDT,UYU,21845.7,44.95,486,,0.77,,OcaBlue,,Cancelled,EXPRESS,2025-03-16 20:26:51,2025-03-16T17:26:51.000000-0300,17,2025-03,2025,7,2025-03-16T00:00:00.000,486.0,0.77,,44.95,21845.7,486.0,0.77,108.78333333333333,true,950
22734971739130019840,12732686193523863552,Sell,USDT,UYU,7500.0,44.78,167.48,,0.26,,ItauUruguay,facundo_cardona,Cancelled,MAKE_TAKE,2025-03-17 15:22:01,2025-03-17T12:22:01.000000-0300,12,2025-03,2025,1,2025-03-17T00:00:00.000,167.48,0.26,,44.78,7500.0,167.48548459133542,0.26,1135.1666666666667,true,951
22735006285063798784,12732686193523863552,Sell,USDT,UYU,22391.92,44.69,501.05,,0.8,,ItauUruguay,,Cancelled,MAKE_TAKE,2025-03-17 17:39:18,2025-03-17T14:39:18.000000-0300,14,2025-03,2025,1,2025-03-17T00:00:00.000,501.05,0.8,,44.69,22391.92,501.0498993063325,0.8,137.28333333333333,true,952
22735021467042508800,12732686193523863552,Sell,USDT,UYU,4020.73,44.65,90.05,,0.14,,SantanderUrug,,Cancelled,MAKE_TAKE,2025-03-17 18:39:38,2025-03-17T15:39:38.000000-0300,15,2025-03,2025,1,2025-03-17T00:00:00.000,90.05,0.14,,44.65,4020.73,90.04994400895858,0.14,60.333333333333336,true,953
22735032086189252608,12732686193523863552,Sell,USDT,UYU,20000.0,44.65,447.92,,0.71,,BBVAUruguay,,Cancelled,MAKE_TAKE,2025-03-17 19:21:49,2025-03-17T16:21:49.000000-0300,16,2025-03,2025,1,2025-03-17T00:00:00.000,447.92,0.71,,44.65,20000.0,447.9283314669653,0.71,42.18333333333333,true,954
22735060486275911680,12732686193523863552,Sell,USDT,UYU,23905.0,44.65,535.38,,0.85,,ItauUruguay,,Cancelled,MAKE_TAKE,2025-03-17 21:14:40,2025-03-17T18:14:40.000000-0300,18,2025-03,2025,1,2025-03-17T00:00:00.000,535.38,0.85,,44.65,23905.0,535.3863381858903,0.85,112.85,true,955
22735060976355217408,12608307239703232512,Buy,USDT,USD,1999.94,1.003,1993.96,0.0,5.58,,ItauUruguay,,Cancelled,MAKE_TAKE,2025-03-17 21:16:37,2025-03-17T18:16:37.000000-0300,18,2025-03,2025,1,2025-03-17T00:00:00.000,1993.96,5.58,,1.003,1999.94,1999.94,5.58,1.95,false,955
22735068019317358592,12732686193523863552,Sell,USDT,UYU,48600.0,44.65,1088.46,,1.74,,ItauUruguay,,Cancelled,MAKE_TAKE,2025-03-17 21:44:36,2025-03-17T18:44:36.000000-0300,18,2025-03,2025,1,2025-03-17T00:00:00.000,1088.46,1.74,,44.65,48600.0,1088.4658454647256,1.74,27.983333333333334,false,955
22735090416468013056,12732686193523863552,Sell,USDT,UYU,62000.0,44.64,1388.88,,2.22,,ItauUruguay,,Cancelled,MAKE_TAKE,2025-03-17 23:13:36,2025-03-17T20:13:36.000000-0300,20,2025-03,2025,1,2025-03-17T00:00:00.000,1388.88,2.22,,44.64,62000.0,1388.888888888889,2.22,89.0,true,956
22735098060730941440,12732686193523863552,Sell,USDT,UYU,9374.4,44.64,210,,0.33,,SantanderUrug,,Cancelled,FIAT,2025-03-17 23:43:59,2025-03-17T20:43:59.000000-0300,20,2025-03,2025,1,2025-03-17T00:00:00.000,210.0,0.33,,44.64,9374.4,210.0,0.33,30.383333333333333,true,957
22735105449275723776,12732686193523863552,Sell,USDT,UYU,53123.83,44.64,1190.05,,1.9,,OcaBlue,,Cancelled,MAKE_TAKE,2025-03-18 0:13:20,2025-03-17T21:13:20.000000-0300,21,2025-03,2025,1,2025-03-17T00:00:00.000,1190.05,1.9,,44.64,53123.83,1190.0499551971327,1.9,29.35,false,957
22735333100865482752,12732686193523863552,Sell,USDT,UYU,24000.0,44.75,536.31,,0.85,,ItauUruguay,,Cancelled,MAKE_TAKE,2025-03-18 15:17:57,2025-03-18T12:17:57.000000-0300,12,2025-03,2025,2,2025-03-18T00:00:00.000,536.31,0.85,,44.75,24000.0,536.3128491620112,0.85,904.6166666666667,true,958
22735335254967373824,12732686193523863552,Sell,USDT,UYU,24000.0,44.75,536.31,,0.85,,ItauUruguay,,Cancelled,MAKE_TAKE,2025-03-18 15:26:30,2025-03-18T12:26:30.000000-0300,12,2025-03,2025,2,2025-03-18T00:00:00.000,536.31,0.85,,44.75,24000.0,536.3128491620112,0.85,8.55,false,958
22735336900820877312,12732686193523863552,Sell,USDT,UYU,23000.0,44.75,513.96,,0.82,,SantanderUrug,,Cancelled,EXPRESS,2025-03-18 15:33:03,2025-03-18T12:33:03.000000-0300,12,2025-03,2025,2,2025-03-18T00:00:00.000,513.96,0.82,,44.75,23000.0,513.9664804469273,0.82,6.55,false,958
22735347308061437952,12732686193523863552,Sell,USDT,UYU,31292.23,44.7,700.05,,1.12,,OcaBlue,,Cancelled,MAKE_TAKE,2025-03-18 16:14:24,2025-03-18T13:14:24.000000-0300,13,2025-03,2025,2,2025-03-18T00:00:00.000,700.05,1.12,,44.7,31292.23,700.0498881431766,1.12,41.35,true,959
22735356231734542336,12732686193523863552,Sell,USDT,UYU,4000.0,44.65,89.58,,0.14,,OcaBlue,,Cancelled,EXPRESS,2025-03-18 16:49:52,2025-03-18T13:49:52.000000-0300,13,2025-03,2025,2,2025-03-18T00:00:00.000,89.58,0.14,,44.65,4000.0,89.58566629339306,0.14,35.46666666666667,true,960
22735377169487208448,12732686193523863552,Sell,USDT,UYU,88000.0,44.65,1970.88,,3.15,,OcaBlue,,Cancelled,MAKE_TAKE,2025-03-18 18:13:04,2025-03-18T15:13:04.000000-0300,15,2025-03,2025,2,2025-03-18T00:00:00.000,1970.88,3.15,,44.65,88000.0,1970.8846584546473,3.15,83.2,true,961
22735410329826209792,12608307239703232512,Buy,USDT,USD,2999.94,1.006,2982.05,0.0,8.34,,ItauUruguay,,Cancelled,MAKE_TAKE,2025-03-18 20:24:50,2025-03-18T17:24:50.000000-0300,17,2025-03,2025,2,2025-03-18T00:00:00.000,2982.05,8.34,,1.006,2999.94,2999.94,8.34,131.76666666666668,true,962
22735415632015159296,12732686193523863552,Sell,USDT,UYU,21797.42,44.48,490.05,,0.78,,SantanderUrug,,Cancelled,MAKE_TAKE,2025-03-18 20:45:54,2025-03-18T17:45:54.000000-0300,17,2025-03,2025,2,2025-03-18T00:00:00.000,490.05,0.78,,44.48,21797.42,490.04991007194246,0.78,21.066666666666666,false,962
22735430806640816128,12732686193523863552,Sell,USDT,UYU,22266.66,44.44,501.05,,0.8,,ItauUruguay,,Cancelled,MAKE_TAKE,2025-03-18 21:46:12,2025-03-18T18:46:12.000000-0300,18,2025-03,2025,2,2025-03-18T00:00:00.000,501.05,0.8,,44.44,22266.66,501.04995499549955,0.8,60.3,true,963
22735433766913347584,12732686193523863552,Sell,USDT,UYU,21600.06,44.44,486.05,,0.77,,ItauUruguay,,Cancelled,MAKE_TAKE,2025-03-18 21:57:57,2025-03-18T18:57:57.000000-0300,18,2025-03,2025,2,2025-03-18T00:00:00.000,486.05,0.77,,44.44,21600.06,486.0499549954996,0.77,11.75,false,963
22735436200148119552,12732686193523863552,Sell,USDT,UYU,11970.0,44.44,269.35,,0.43,,ItauUruguay,,Cancelled,MAKE_TAKE,2025-03-18 22:07:38,2025-03-18T19:07:38.000000-0300,19,2025-03,2025,2,2025-03-18T00:00:00.000,269.35,0.43,,44.44,11970.0,269.35193519351935,0.43,9.683333333333334,false,963
22735438572247060480,12732686193523863552,Sell,USDT,UYU,21600.06,44.44,486.05,,0.77,,SantanderUrug,,Cancelled,MAKE_TAKE,2025-03-18 22:17:03,2025-03-18T19:17:03.000000-0300,19,2025-03,2025,2,2025-03-18T00:00:00.000,486.05,0.77,,44.44,21600.06,486.0499549954996,0.77,9.416666666666666,false,963
22735443465089302528,12732686193523863552,Sell,USDT,UYU,4480.0,44.44,100.81,,0.16,,ItauUruguay,pabliito07,Cancelled,MAKE_TAKE,2025-03-18 22:36:30,2025-03-18T19:36:30.000000-0300,19,2025-03,2025,2,2025-03-18T00:00:00.000,100.81,0.16,,44.44,4480.0,100.81008100810081,0.16,19.45,false,963
22735449512989229056,12732686193523863552,Sell,USDT,UYU,6000.0,44.44,135.01,,0.21,,SantanderUrug,,Cancelled,FIAT,2025-03-18 23:00:32,2025-03-18T20:00:32.000000-0300,20,2025-03,2025,2,2025-03-18T00:00:00.000,135.01,0.21,,44.44,6000.0,135.01350135013502,0.21,24.033333333333335,false,963
22735453115997331456,12732686193523863552,Sell,USDT,UYU,10000.0,44.44,225.02,,0.36,,SantanderUrug,,Cancelled,MAKE_TAKE,2025-03-18 23:14:51,2025-03-18T20:14:51.000000-0300,20,2025-03,2025,2,2025-03-18T00:00:00.000,225.02,0.36,,44.44,10000.0,225.02250225022505,0.36,14.316666666666666,false,963
22735716287771848704,12732686193523863552,Sell,USDT,UYU,33000.0,44.45,742.4,,1.18,,SantanderUrug,,Cancelled,MAKE_TAKE,2025-03-19 16:40:36,2025-03-19T13:40:36.000000-0300,13,2025-03,2025,3,2025-03-19T00:00:00.000,742.4,1.18,,44.45,33000.0,742.4071991001124,1.18,1045.75,true,964
22735717082573393920,12732686193523863552,Sell,USDT,UYU,20000.0,44.45,449.94,,0.71,,SantanderUrug,,Cancelled,MAKE_TAKE,2025-03-19 16:43:45,2025-03-19T13:43:45.000000-0300,13,2025-03,2025,3,2025-03-19T00:00:00.000,449.94,0.71,,44.45,20000.0,449.94375703037116,0.71,3.15,false,964
22735766212797775872,12732686193523863552,Sell,USDT,UYU,18000.0,44.7,402.68,,0.64,,OcaBlue,,Cancelled,MAKE_TAKE,2025-03-19 19:58:59,2025-03-19T16:58:59.000000-0300,16,2025-03,2025,3,2025-03-19T00:00:00.000,402.68,0.64,,44.7,18000.0,402.68456375838923,0.64,195.23333333333332,true,965
22735804121579081728,12732686193523863552,Sell,USDT,UYU,62000.0,44.7,1387.02,,2.21,,OcaBlue,arielo,Cancelled,MAKE_TAKE,2025-03-19 22:29:37,2025-03-19T19:29:37.000000-0300,19,2025-03,2025,3,2025-03-19T00:00:00.000,1387.02,2.21,,44.7,62000.0,1387.0246085011186,2.21,150.63333333333333,true,966
22736116809285476352,12732686193523863552,Sell,USDT,UYU,22200.0,44.29,501.24,,0.8,,ItauUruguay,,Cancelled,MAKE_TAKE,2025-03-20 19:12:07,2025-03-20T16:12:07.000000-0300,16,2025-03,2025,4,2025-03-20T00:00:00.000,501.24,0.8,,44.29,22200.0,501.241815308196,0.8,1242.5,true,967
22736203498081689600,12732686193523863552,Sell,USDT,UYU,9385.24,44.27,212,,0.33,,SantanderUrug,,Cancelled,FIAT,2025-03-21 0:56:36,2025-03-20T21:56:36.000000-0300,21,2025-03,2025,4,2025-03-20T00:00:00.000,212.0,0.33,,44.27,9385.24,211.99999999999997,0.33,344.48333333333335,true,968
22736206346068979712,12732686193523863552,Sell,USDT,UYU,6908.33,44.27,156.05,,0.24,,SantanderUrug,,Cancelled,MAKE_TAKE,2025-03-21 1:07:55,2025-03-20T22:07:55.000000-0300,22,2025-03,2025,4,2025-03-20T00:00:00.000,156.05,0.24,,44.27,6908.33,156.04992093968826,0.24,11.316666666666666,false,968
22736211779835449344,12732686193523863552,Sell,USDT,UYU,6908.33,44.27,156.05,,0.24,,SantanderUrug,,Cancelled,MAKE_TAKE,2025-03-21 1:29:30,2025-03-20T22:29:30.000000-0300,22,2025-03,2025,4,2025-03-20T00:00:00.000,156.05,0.24,,44.27,6908.33,156.04992093968826,0.24,21.583333333333332,false,968
22736427275404234752,12732686193523863552,Sell,USDT,UYU,21500.0,44.19,486.53,,0.77,,OcaBlue,P2P-fbbb88zh,Cancelled,MAKE_TAKE,2025-03-21 15:45:48,2025-03-21T12:45:48.000000-0300,12,2025-03,2025,5,2025-03-21T00:00:00.000,486.53,0.77,,44.19,21500.0,486.5354152523196,0.77,856.3,true,969
22736477192301518848,12732686193523863552,Sell,USDT,UYU,6000.0,44.18,135.8,,0.21,,ItauUruguay,P2P-9b9f5fqt,Cancelled,MAKE_TAKE,2025-03-21 19:04:09,2025-03-21T16:04:09.000000-0300,16,2025-03,2025,5,2025-03-21T00:00:00.000,135.8,0.21,,44.18,6000.0,135.80805794477138,0.21,198.35,true,970
22736479170528460800,12732686193523863552,Sell,USDT,UYU,10000.0,44.18,226.34,,0.36,,OcaBlue,P2P-6ba210ay,Cancelled,MAKE_TAKE,2025-03-21 19:12:01,2025-03-21T16:12:01.000000-0300,16,2025-03,2025,5,2025-03-21T00:00:00.000,226.34,0.36,,44.18,10000.0,226.34676324128566,0.36,7.866666666666666,false,970
22736544338742517760,12732686193523863552,Sell,USDT,UYU,5000.0,44.3,112.86,,0.18,,SantanderUrug,,Cancelled,MAKE_TAKE,2025-03-21 23:30:58,2025-03-21T20:30:58.000000-0300,20,2025-03,2025,5,2025-03-21T00:00:00.000,112.86,0.18,,44.3,5000.0,112.86681715575621,0.18,258.95,true,971
22736553432070254592,12732686193523863552,Sell,USDT,UYU,4430.0,44.3,100,,0.16,,OcaBlue,P2P-abd0c8n7,Cancelled,FIAT,2025-03-22 0:07:06,2025-03-21T21:07:06.000000-0300,21,2025-03,2025,5,2025-03-21T00:00:00.000,100.0,0.16,,44.3,4430.0,100.0,0.16,36.13333333333333,true,972
22736562700598390784,12732686193523863552,Sell,USDT,UYU,20000.0,44.3,451.46,,0.72,,OcaBlue,Ganamosss,Cancelled,MAKE_TAKE,2025-03-22 0:43:56,2025-03-21T21:43:56.000000-0300,21,2025-03,2025,5,2025-03-21T00:00:00.000,451.46,0.72,,44.3,20000.0,451.46726862302484,0.72,36.833333333333336,true,973
