session_id,num_operations,total_volume,avg_volume_per_op,total_quantity,session_start,session_end,unique_counterparties,dominant_fiat,dominant_asset,duration_minutes,operations_per_hour,volume_per_minute
697,1,400.0,400.0,386.84,2024-01-04T13:19:54.000000-0300,2024-01-04T13:19:54.000000-0300,1,USD,USDT,0.0,100.0,40000.0
698,2,725.0,362.5,690.47,2024-01-04T21:38:46.000000-0300,2024-01-04T21:50:18.000000-0300,1,USD,USDT,11.533333333333333,10.404624277456648,62.86127167630058
699,1,1400.0,1400.0,1346.15,2024-01-05T09:57:38.000000-0300,2024-01-05T09:57:38.000000-0300,1,USD,USDT,0.0,100.0,140000.0
700,1,400.0,400.0,387.97,2024-01-05T14:11:53.000000-0300,2024-01-05T14:11:53.000000-0300,1,USD,USDT,0.0,100.0,40000.0
701,2,7250.11,3625.055,7032.39,2024-01-05T15:05:23.000000-0300,2024-01-05T15:30:27.000000-0300,1,USD,USDT,25.066666666666666,4.787234042553192,289.23311170212764
702,1,200.0,200.0,190.47,2024-01-05T17:27:11.000000-0300,2024-01-05T17:27:11.000000-0300,1,USD,USDT,0.0,100.0,20000.0
703,1,530.0,530.0,505.72,2024-01-06T16:06:59.000000-0300,2024-01-06T16:06:59.000000-0300,1,USD,USDT,0.0,100.0,53000.0
704,1,200.0,200.0,190.47,2024-01-07T13:11:39.000000-0300,2024-01-07T13:11:39.000000-0300,1,USD,USDT,0.0,100.0,20000.0
705,1,220.0,220.0,209.52,2024-01-07T17:47:42.000000-0300,2024-01-07T17:47:42.000000-0300,1,USD,USDT,0.0,100.0,22000.0
706,1,330.0,330.0,314.28,2024-01-07T20:29:45.000000-0300,2024-01-07T20:29:45.000000-0300,1,USD,USDT,0.0,100.0,33000.0
707,2,700.0,350.0,666.66,2024-01-07T21:08:36.000000-0300,2024-01-07T21:09:00.000000-0300,1,USD,USDT,0.4,200.0,1750.0
708,1,208.0,208.0,200.96,2024-01-08T11:45:36.000000-0300,2024-01-08T11:45:36.000000-0300,1,USD,USDT,0.0,100.0,20800.0
709,1,490.0,490.0,473.42,2024-01-08T14:12:27.000000-0300,2024-01-08T14:12:27.000000-0300,1,USD,USDT,0.0,100.0,49000.0
710,1,5580.0,5580.0,5349.95,2024-01-09T17:05:57.000000-0300,2024-01-09T17:05:57.000000-0300,1,USD,USDT,0.0,100.0,558000.0
711,1,209.6,209.6,200.0,2024-01-09T21:11:40.000000-0300,2024-01-09T21:11:40.000000-0300,1,USD,USDT,0.0,100.0,20960.0
712,2,2244.0,1122.0,2157.6800000000003,2024-01-12T13:03:30.000000-0300,2024-01-12T13:30:48.000000-0300,1,USD,USDT,27.3,4.395604395604395,82.19780219780219
713,1,700.0,700.0,666.66,2024-01-12T23:17:45.000000-0300,2024-01-12T23:17:45.000000-0300,1,USD,USDT,0.0,100.0,70000.0
714,1,400.0,400.0,380.95,2024-01-13T15:49:32.000000-0300,2024-01-13T15:49:32.000000-0300,1,USD,USDT,0.0,100.0,40000.0
715,1,250.0,250.0,238.09,2024-01-13T23:33:47.000000-0300,2024-01-13T23:33:47.000000-0300,1,USD,USDT,0.0,100.0,25000.0
716,1,450.0,450.0,428.57,2024-01-14T15:49:51.000000-0300,2024-01-14T15:49:51.000000-0300,1,USD,USDT,0.0,100.0,45000.0
717,1,400.0,400.0,380.95,2024-01-15T00:20:52.000000-0300,2024-01-15T00:20:52.000000-0300,1,USD,USDT,0.0,100.0,40000.0
718,3,756.0,252.0,719.99,2024-01-15T10:14:02.000000-0300,2024-01-15T10:43:40.000000-0300,1,USD,USDT,29.633333333333333,6.074240719910011,25.511811023622048
719,1,3150.0,3150.0,3000.0,2024-01-16T18:42:18.000000-0300,2024-01-16T18:42:18.000000-0300,1,USD,USDT,0.0,100.0,315000.0
720,2,400.0,200.0,380.94,2024-01-16T19:43:30.000000-0300,2024-01-16T20:08:20.000000-0300,1,USD,USDT,24.833333333333332,4.832214765100671,16.107382550335572
721,1,1000.0,1000.0,952.38,2024-01-16T22:15:32.000000-0300,2024-01-16T22:15:32.000000-0300,1,USD,USDT,0.0,100.0,100000.0
722,1,600.0,600.0,571.42,2024-01-16T23:24:19.000000-0300,2024-01-16T23:24:19.000000-0300,1,USD,USDT,0.0,100.0,60000.0
723,1,520.0,520.0,500.48,2024-01-17T10:58:15.000000-0300,2024-01-17T10:58:15.000000-0300,1,USD,USDT,0.0,100.0,52000.0
724,1,500.0,500.0,476.19,2024-01-17T23:09:12.000000-0300,2024-01-17T23:09:12.000000-0300,1,USD,USDT,0.0,100.0,50000.0
725,2,1000.0,500.0,952.38,2024-01-18T03:09:46.000000-0300,2024-01-18T03:18:30.000000-0300,1,USD,USDT,8.733333333333333,13.740458015267176,114.50381679389314
726,1,400.0,400.0,380.95,2024-01-21T19:06:47.000000-0300,2024-01-21T19:06:47.000000-0300,1,USD,USDT,0.0,100.0,40000.0
727,1,1800.0,1800.0,1714.28,2024-01-22T03:16:45.000000-0300,2024-01-22T03:16:45.000000-0300,1,USD,USDT,0.0,100.0,180000.0
728,2,3100.0,1550.0,2952.38,2024-01-22T19:44:35.000000-0300,2024-01-22T19:47:44.000000-0300,1,USD,USDT,3.15,38.095238095238095,984.1269841269841
729,1,571.5,571.5,550.04,2024-01-23T12:59:55.000000-0300,2024-01-23T12:59:55.000000-0300,1,USD,USDT,0.0,100.0,57150.0
730,1,1000.0,1000.0,952.38,2024-01-25T13:47:07.000000-0300,2024-01-25T13:47:07.000000-0300,1,USD,USDT,0.0,100.0,100000.0
731,1,1000.0,1000.0,952.38,2024-01-27T01:47:25.000000-0300,2024-01-27T01:47:25.000000-0300,1,USD,USDT,0.0,100.0,100000.0
732,1,800.0,800.0,761.9,2024-01-29T16:25:14.000000-0300,2024-01-29T16:25:14.000000-0300,1,USD,USDT,0.0,100.0,80000.0
733,1,1000.0,1000.0,952.38,2024-02-01T19:01:17.000000-0300,2024-02-01T19:01:17.000000-0300,1,USD,USDT,0.0,100.0,100000.0
734,1,2000.0,2000.0,1904.76,2024-02-02T09:48:17.000000-0300,2024-02-02T09:48:17.000000-0300,1,USD,USDT,0.0,100.0,200000.0
735,1,450.0,450.0,428.57,2024-02-02T11:18:41.000000-0300,2024-02-02T11:18:41.000000-0300,1,USD,USDT,0.0,100.0,45000.0
736,1,520.0,520.0,495.23,2024-02-02T20:50:19.000000-0300,2024-02-02T20:50:19.000000-0300,1,USD,USDT,0.0,100.0,52000.0
737,1,520.0,520.0,495.23,2024-02-02T21:39:05.000000-0300,2024-02-02T21:39:05.000000-0300,1,USD,USDT,0.0,100.0,52000.0
738,1,600.0,600.0,571.42,2024-02-03T14:47:28.000000-0300,2024-02-03T14:47:28.000000-0300,1,USD,USDT,0.0,100.0,60000.0
739,1,500.0,500.0,476.19,2024-02-04T11:50:02.000000-0300,2024-02-04T11:50:02.000000-0300,1,USD,USDT,0.0,100.0,50000.0
740,1,400.0,400.0,380.95,2024-02-04T18:24:39.000000-0300,2024-02-04T18:24:39.000000-0300,1,USD,USDT,0.0,100.0,40000.0
741,1,472.0,472.0,452.97,2024-02-05T17:07:38.000000-0300,2024-02-05T17:07:38.000000-0300,1,USD,USDT,0.0,100.0,47200.0
742,1,2800.0,2800.0,2666.66,2024-02-06T15:17:49.000000-0300,2024-02-06T15:17:49.000000-0300,1,USD,USDT,0.0,100.0,280000.0
743,1,2600.0,2600.0,2476.19,2024-02-06T19:59:44.000000-0300,2024-02-06T19:59:44.000000-0300,1,USD,USDT,0.0,100.0,260000.0
744,1,500.0,500.0,476.19,2024-02-07T08:51:04.000000-0300,2024-02-07T08:51:04.000000-0300,1,USD,USDT,0.0,100.0,50000.0
745,1,590.0,590.0,561.9,2024-02-07T21:38:55.000000-0300,2024-02-07T21:38:55.000000-0300,1,USD,USDT,0.0,100.0,59000.0
746,1,400.0,400.0,380.95,2024-02-08T20:44:01.000000-0300,2024-02-08T20:44:01.000000-0300,1,USD,USDT,0.0,100.0,40000.0
747,1,900.0,900.0,849.85,2024-02-12T10:13:07.000000-0300,2024-02-12T10:13:07.000000-0300,1,USD,USDT,0.0,100.0,90000.0
748,1,529.5,529.5,500.0,2024-02-12T11:47:19.000000-0300,2024-02-12T11:47:19.000000-0300,1,USD,USDT,0.0,100.0,52950.0
749,1,3000.0,3000.0,2876.31,2024-02-13T13:12:16.000000-0300,2024-02-13T13:12:16.000000-0300,1,USD,USDT,0.0,100.0,300000.0
750,1,400.0,400.0,380.95,2024-02-13T18:09:23.000000-0300,2024-02-13T18:09:23.000000-0300,1,USD,USDT,0.0,100.0,40000.0
751,1,500.0,500.0,476.19,2024-02-15T17:37:41.000000-0300,2024-02-15T17:37:41.000000-0300,1,USD,USDT,0.0,100.0,50000.0
752,1,500.0,500.0,476.19,2024-02-15T22:10:01.000000-0300,2024-02-15T22:10:01.000000-0300,1,USD,USDT,0.0,100.0,50000.0
753,1,400.0,400.0,377.71,2024-02-16T12:05:40.000000-0300,2024-02-16T12:05:40.000000-0300,1,USD,USDT,0.0,100.0,40000.0
754,1,4500.0,4500.0,4249.29,2024-02-16T14:29:47.000000-0300,2024-02-16T14:29:47.000000-0300,1,USD,USDT,0.0,100.0,450000.0
755,2,1045.4299999999998,522.7149999999999,987.1800000000001,2024-02-16T16:47:56.000000-0300,2024-02-16T16:59:33.000000-0300,1,USD,USDT,11.616666666666667,10.329985652797705,89.99397417503585
756,1,400.0,400.0,377.71,2024-02-16T17:55:24.000000-0300,2024-02-16T17:55:24.000000-0300,1,USD,USDT,0.0,100.0,40000.0
757,1,2000.0,2000.0,1888.57,2024-02-16T18:34:28.000000-0300,2024-02-16T18:34:28.000000-0300,1,USD,USDT,0.0,100.0,200000.0
758,1,500.0,500.0,472.14,2024-02-16T23:06:51.000000-0300,2024-02-16T23:06:51.000000-0300,1,USD,USDT,0.0,100.0,50000.0
759,1,1395.28,1395.28,1304.0,2024-02-17T10:13:49.000000-0300,2024-02-17T10:13:49.000000-0300,1,USD,USDT,0.0,100.0,139528.0
760,1,600.0,600.0,560.74,2024-02-18T21:49:13.000000-0300,2024-02-18T21:49:13.000000-0300,1,USD,USDT,0.0,100.0,60000.0
761,1,800.0,800.0,769.97,2024-02-19T10:55:09.000000-0300,2024-02-19T10:55:09.000000-0300,1,USD,USDT,0.0,100.0,80000.0
762,1,800.0,800.0,770.71,2024-02-19T11:59:50.000000-0300,2024-02-19T11:59:50.000000-0300,1,USD,USDT,0.0,100.0,80000.0
763,1,200.0,200.0,190.47,2024-02-19T19:28:03.000000-0300,2024-02-19T19:28:03.000000-0300,1,USD,USDT,0.0,100.0,20000.0
764,1,1000.0,1000.0,952.38,2024-02-20T20:29:37.000000-0300,2024-02-20T20:29:37.000000-0300,1,USD,USDT,0.0,100.0,100000.0
765,1,1000.0,1000.0,963.39,2024-02-21T11:22:08.000000-0300,2024-02-21T11:22:08.000000-0300,1,USD,USDT,0.0,100.0,100000.0
766,1,400.0,400.0,386.1,2024-02-23T09:41:30.000000-0300,2024-02-23T09:41:30.000000-0300,1,USD,USDT,0.0,100.0,40000.0
767,2,2892.0,1446.0,2780.76,2024-02-27T12:51:21.000000-0300,2024-02-27T13:06:15.000000-0300,1,USD,USDT,14.9,8.053691275167786,194.0939597315436
768,1,400.0,400.0,384.61,2024-02-27T14:28:37.000000-0300,2024-02-27T14:28:37.000000-0300,1,USD,USDT,0.0,100.0,40000.0
769,1,500.0,500.0,480.76,2024-02-27T15:20:21.000000-0300,2024-02-27T15:20:21.000000-0300,1,USD,USDT,0.0,100.0,50000.0
770,2,2500.0,1250.0,2380.95,2024-02-29T12:29:43.000000-0300,2024-02-29T12:40:49.000000-0300,1,USD,USDT,11.1,10.81081081081081,225.22522522522524
771,1,420.0,420.0,400.0,2024-02-29T14:35:35.000000-0300,2024-02-29T14:35:35.000000-0300,1,USD,USDT,0.0,100.0,42000.0
772,2,3000.0,1500.0,2879.07,2024-03-01T11:55:01.000000-0300,2024-03-01T11:55:43.000000-0300,1,USD,USDT,0.7,171.42857142857144,4285.714285714286
773,2,960.0,480.0,905.66,2024-03-03T15:06:11.000000-0300,2024-03-03T15:27:21.000000-0300,1,USD,USDT,21.166666666666668,5.669291338582677,45.354330708661415
774,1,522.5,522.5,500.0,2024-03-04T09:14:00.000000-0300,2024-03-04T09:14:00.000000-0300,1,USD,USDT,0.0,100.0,52250.0
775,1,1000.0,1000.0,959.69,2024-03-04T10:54:34.000000-0300,2024-03-04T10:54:34.000000-0300,1,USD,USDT,0.0,100.0,100000.0
776,1,1340.0,1340.0,1289.7,2024-03-04T13:23:29.000000-0300,2024-03-04T13:23:29.000000-0300,1,USD,USDT,0.0,100.0,134000.0
777,1,800.0,800.0,765.55,2024-03-04T16:28:14.000000-0300,2024-03-04T16:28:14.000000-0300,1,USD,USDT,0.0,100.0,80000.0
778,2,1590.0,795.0,1514.28,2024-03-05T17:31:31.000000-0300,2024-03-05T17:47:45.000000-0300,1,USD,USDT,16.233333333333334,7.392197125256674,97.94661190965091
779,1,1000.0,1000.0,952.38,2024-03-07T21:33:55.000000-0300,2024-03-07T21:33:55.000000-0300,1,USD,USDT,0.0,100.0,100000.0
780,1,400.0,400.0,380.95,2024-03-08T17:40:45.000000-0300,2024-03-08T17:40:45.000000-0300,1,USD,USDT,0.0,100.0,40000.0
781,1,500.0,500.0,476.19,2024-03-08T19:13:16.000000-0300,2024-03-08T19:13:16.000000-0300,1,USD,USDT,0.0,100.0,50000.0
782,2,1000.0,500.0,943.38,2024-03-09T10:53:28.000000-0300,2024-03-09T11:05:21.000000-0300,1,USD,USDT,11.883333333333333,10.098176718092567,84.1514726507714
783,1,960.0,960.0,905.66,2024-03-09T13:23:11.000000-0300,2024-03-09T13:23:11.000000-0300,1,USD,USDT,0.0,100.0,96000.0
784,1,600.0,600.0,566.03,2024-03-09T16:29:11.000000-0300,2024-03-09T16:29:11.000000-0300,1,USD,USDT,0.0,100.0,60000.0
785,1,800.0,800.0,754.71,2024-03-09T18:24:22.000000-0300,2024-03-09T18:24:22.000000-0300,1,USD,USDT,0.0,100.0,80000.0
786,2,3100.0,1550.0,2952.38,2024-03-11T15:27:08.000000-0300,2024-03-11T15:52:41.000000-0300,1,USD,USDT,25.55,4.6966731898238745,121.33072407045009
787,4,14180.39,3545.0975,13505.119999999999,2024-03-11T17:14:22.000000-0300,2024-03-11T17:22:23.000000-0300,1,USD,USDT,8.016666666666666,29.93762993762994,1768.8636174636176
788,2,3185.0,1592.5,3033.3199999999997,2024-03-11T18:02:04.000000-0300,2024-03-11T18:07:51.000000-0300,1,USD,USDT,5.783333333333333,20.7492795389049,550.7204610951009
789,1,1000.0,1000.0,952.38,2024-03-11T22:36:31.000000-0300,2024-03-11T22:36:31.000000-0300,1,USD,USDT,0.0,100.0,100000.0
790,1,1575.0,1575.0,1500.0,2024-03-12T22:42:11.000000-0300,2024-03-12T22:42:11.000000-0300,1,USD,USDT,0.0,100.0,157500.0
791,1,1800.0,1800.0,1714.28,2024-03-13T09:25:54.000000-0300,2024-03-13T09:25:54.000000-0300,1,USD,USDT,0.0,100.0,180000.0
792,2,9056.76,4528.38,8673.78,2024-03-13T10:13:20.000000-0300,2024-03-13T10:25:46.000000-0300,1,USD,USDT,12.433333333333334,9.651474530831099,728.4257372654156
793,1,600.0,600.0,571.42,2024-03-14T12:59:06.000000-0300,2024-03-14T12:59:06.000000-0300,1,USD,USDT,0.0,100.0,60000.0
794,1,700.0,700.0,666.66,2024-03-14T14:50:41.000000-0300,2024-03-14T14:50:41.000000-0300,1,USD,USDT,0.0,100.0,70000.0
795,1,1768.0,1768.0,1683.8,2024-03-14T21:58:35.000000-0300,2024-03-14T21:58:35.000000-0300,1,USD,USDT,0.0,100.0,176800.0
796,1,4300.0,4300.0,4095.23,2024-03-15T14:08:59.000000-0300,2024-03-15T14:08:59.000000-0300,1,USD,USDT,0.0,100.0,430000.0
797,1,4250.0,4250.0,4009.43,2024-03-16T21:07:40.000000-0300,2024-03-16T21:07:40.000000-0300,1,USD,USDT,0.0,100.0,425000.0
798,1,500.0,500.0,471.69,2024-03-16T22:47:07.000000-0300,2024-03-16T22:47:07.000000-0300,1,USD,USDT,0.0,100.0,50000.0
799,1,1600.0,1600.0,1509.43,2024-03-17T16:16:09.000000-0300,2024-03-17T16:16:09.000000-0300,1,USD,USDT,0.0,100.0,160000.0
800,1,1000.0,1000.0,952.38,2024-03-18T16:55:55.000000-0300,2024-03-18T16:55:55.000000-0300,1,USD,USDT,0.0,100.0,100000.0
801,1,500.0,500.0,12.25,2024-03-20T10:52:46.000000-0300,2024-03-20T10:52:46.000000-0300,1,UYU,USDT,0.0,100.0,50000.0
802,1,800.0,800.0,761.9,2024-03-20T18:47:09.000000-0300,2024-03-20T18:47:09.000000-0300,1,USD,USDT,0.0,100.0,80000.0
803,1,800.0,800.0,761.9,2024-03-20T19:20:56.000000-0300,2024-03-20T19:20:56.000000-0300,1,USD,USDT,0.0,100.0,80000.0
804,1,1000.0,1000.0,952.38,2024-03-20T20:30:48.000000-0300,2024-03-20T20:30:48.000000-0300,1,USD,USDT,0.0,100.0,100000.0
805,2,900.0,450.0,857.14,2024-03-21T09:41:09.000000-0300,2024-03-21T09:55:39.000000-0300,1,USD,USDT,14.5,8.275862068965518,62.06896551724138
806,1,1500.0,1500.0,1428.57,2024-03-21T12:05:22.000000-0300,2024-03-21T12:05:22.000000-0300,1,USD,USDT,0.0,100.0,150000.0
807,1,2000.0,2000.0,1904.76,2024-03-21T14:37:51.000000-0300,2024-03-21T14:37:51.000000-0300,1,USD,USDT,0.0,100.0,200000.0
808,2,4000.0,2000.0,3809.52,2024-03-21T17:28:02.000000-0300,2024-03-21T17:55:41.000000-0300,1,USD,USDT,27.65,4.3399638336347195,144.66546112115734
809,1,2000.0,2000.0,1904.76,2024-03-21T18:56:35.000000-0300,2024-03-21T18:56:35.000000-0300,1,USD,USDT,0.0,100.0,200000.0
810,1,2000.0,2000.0,1904.76,2024-03-21T21:12:22.000000-0300,2024-03-21T21:12:22.000000-0300,1,USD,USDT,0.0,100.0,200000.0
811,1,2000.0,2000.0,1904.76,2024-03-21T21:49:41.000000-0300,2024-03-21T21:49:41.000000-0300,1,USD,USDT,0.0,100.0,200000.0
812,1,1050.0,1050.0,1000.0,2024-03-22T08:18:54.000000-0300,2024-03-22T08:18:54.000000-0300,1,USD,USDT,0.0,100.0,105000.0
813,2,1323.95,661.975,1260.9,2024-03-22T09:41:41.000000-0300,2024-03-22T10:02:21.000000-0300,1,USD,USDT,20.666666666666668,5.806451612903226,64.06209677419355
814,1,1690.0,1690.0,1609.52,2024-03-22T12:46:52.000000-0300,2024-03-22T12:46:52.000000-0300,1,USD,USDT,0.0,100.0,169000.0
815,1,5600.0,5600.0,5333.33,2024-03-22T18:25:10.000000-0300,2024-03-22T18:25:10.000000-0300,1,USD,USDT,0.0,100.0,560000.0
816,1,400.0,400.0,377.35,2024-03-24T16:02:02.000000-0300,2024-03-24T16:02:02.000000-0300,1,USD,USDT,0.0,100.0,40000.0
817,1,500.0,500.0,476.19,2024-03-25T17:13:47.000000-0300,2024-03-25T17:13:47.000000-0300,1,USD,USDT,0.0,100.0,50000.0
818,1,525.0,525.0,500.0,2024-03-27T13:34:17.000000-0300,2024-03-27T13:34:17.000000-0300,1,USD,USDT,0.0,100.0,52500.0
819,1,400.0,400.0,380.95,2024-03-27T15:27:26.000000-0300,2024-03-27T15:27:26.000000-0300,1,USD,USDT,0.0,100.0,40000.0
820,1,4700.0,4700.0,4433.96,2024-03-28T12:01:15.000000-0300,2024-03-28T12:01:15.000000-0300,1,USD,USDT,0.0,100.0,470000.0
821,2,830.0,415.0,783.0,2024-03-29T14:38:38.000000-0300,2024-03-29T14:40:14.000000-0300,1,USD,USDT,1.6,75.0,518.75
822,1,800.0,800.0,754.71,2024-03-29T22:03:33.000000-0300,2024-03-29T22:03:33.000000-0300,1,USD,USDT,0.0,100.0,80000.0
823,1,500.0,500.0,471.69,2024-03-31T15:16:41.000000-0300,2024-03-31T15:16:41.000000-0300,1,USD,USDT,0.0,100.0,50000.0
824,1,400.0,400.0,377.35,2024-03-31T17:30:06.000000-0300,2024-03-31T17:30:06.000000-0300,1,USD,USDT,0.0,100.0,40000.0
825,1,735.0,735.0,700.0,2024-04-01T08:37:15.000000-0300,2024-04-01T08:37:15.000000-0300,1,USD,USDT,0.0,100.0,73500.0
826,1,525.0,525.0,500.0,2024-04-01T09:20:53.000000-0300,2024-04-01T09:20:53.000000-0300,1,USD,USDT,0.0,100.0,52500.0
827,1,620.0,620.0,590.47,2024-04-01T11:34:22.000000-0300,2024-04-01T11:34:22.000000-0300,1,USD,USDT,0.0,100.0,62000.0
828,1,1571.88,1571.88,1497.02,2024-04-01T12:52:23.000000-0300,2024-04-01T12:52:23.000000-0300,1,USD,USDT,0.0,100.0,157188.0
829,1,992.0,992.0,935.84,2024-04-03T16:10:35.000000-0300,2024-04-03T16:10:35.000000-0300,1,USD,USDT,0.0,100.0,99200.0
830,1,1000.0,1000.0,943.39,2024-04-03T23:01:56.000000-0300,2024-04-03T23:01:56.000000-0300,1,USD,USDT,0.0,100.0,100000.0
831,1,1240.0,1240.0,1169.81,2024-04-04T08:12:41.000000-0300,2024-04-04T08:12:41.000000-0300,1,USD,USDT,0.0,100.0,124000.0
832,1,2000.0,2000.0,1886.79,2024-04-08T16:02:05.000000-0300,2024-04-08T16:02:05.000000-0300,1,USD,USDT,0.0,100.0,200000.0
833,1,403.0,403.0,380.18,2024-04-08T23:31:29.000000-0300,2024-04-08T23:31:29.000000-0300,1,USD,USDT,0.0,100.0,40300.0
834,1,400.0,400.0,377.35,2024-04-09T20:25:34.000000-0300,2024-04-09T20:25:34.000000-0300,1,USD,USDT,0.0,100.0,40000.0
835,1,1500.0,1500.0,1415.09,2024-04-11T18:03:43.000000-0300,2024-04-11T18:03:43.000000-0300,1,USD,USDT,0.0,100.0,150000.0
836,1,3200.0,3200.0,3018.86,2024-04-11T22:39:08.000000-0300,2024-04-11T22:39:08.000000-0300,1,USD,USDT,0.0,100.0,320000.0
837,1,400.0,400.0,377.35,2024-04-12T10:23:10.000000-0300,2024-04-12T10:23:10.000000-0300,1,USD,USDT,0.0,100.0,40000.0
838,2,930.0,465.0,877.35,2024-04-15T16:11:08.000000-0300,2024-04-15T16:22:21.000000-0300,1,USD,USDT,11.216666666666667,10.698365527488857,82.91233283803864
839,1,900.0,900.0,849.05,2024-04-19T19:53:33.000000-0300,2024-04-19T19:53:33.000000-0300,1,USD,USDT,0.0,100.0,90000.0
840,1,400.0,400.0,377.35,2024-04-19T21:06:03.000000-0300,2024-04-19T21:06:03.000000-0300,1,USD,USDT,0.0,100.0,40000.0
841,1,900.0,900.0,849.05,2024-04-20T12:54:53.000000-0300,2024-04-20T12:54:53.000000-0300,1,USD,USDT,0.0,100.0,90000.0
842,1,500.0,500.0,471.69,2024-04-21T14:54:35.000000-0300,2024-04-21T14:54:35.000000-0300,1,USD,USDT,0.0,100.0,50000.0
843,1,576.52,576.52,543.88,2024-04-23T11:20:01.000000-0300,2024-04-23T11:20:01.000000-0300,1,USD,USDT,0.0,100.0,57652.0
844,1,800.0,800.0,754.71,2024-04-23T13:40:00.000000-0300,2024-04-23T13:40:00.000000-0300,1,USD,USDT,0.0,100.0,80000.0
845,1,500.0,500.0,471.69,2024-04-23T17:47:13.000000-0300,2024-04-23T17:47:13.000000-0300,1,USD,USDT,0.0,100.0,50000.0
846,2,1000.0,500.0,943.38,2024-04-23T21:58:09.000000-0300,2024-04-23T22:17:02.000000-0300,1,USD,USDT,18.883333333333333,6.354810238305384,52.9567519858782
847,1,500.0,500.0,471.69,2024-04-24T10:46:07.000000-0300,2024-04-24T10:46:07.000000-0300,1,USD,USDT,0.0,100.0,50000.0
848,1,530.0,530.0,500.0,2024-04-24T14:19:07.000000-0300,2024-04-24T14:19:07.000000-0300,1,USD,USDT,0.0,100.0,53000.0
849,1,550.0,550.0,518.86,2024-04-24T18:15:26.000000-0300,2024-04-24T18:15:26.000000-0300,1,USD,USDT,0.0,100.0,55000.0
850,1,800.0,800.0,754.71,2024-04-25T11:12:48.000000-0300,2024-04-25T11:12:48.000000-0300,1,USD,USDT,0.0,100.0,80000.0
851,1,440.0,440.0,415.09,2024-04-25T16:06:27.000000-0300,2024-04-25T16:06:27.000000-0300,1,USD,USDT,0.0,100.0,44000.0
852,1,4800.0,4800.0,4528.3,2024-04-26T20:03:05.000000-0300,2024-04-26T20:03:05.000000-0300,1,USD,USDT,0.0,100.0,480000.0
853,1,800.0,800.0,754.71,2024-04-27T20:05:32.000000-0300,2024-04-27T20:05:32.000000-0300,1,USD,USDT,0.0,100.0,80000.0
854,1,500.0,500.0,471.69,2024-04-29T00:50:07.000000-0300,2024-04-29T00:50:07.000000-0300,1,USD,USDT,0.0,100.0,50000.0
855,1,1500.0,1500.0,1415.09,2024-04-29T10:40:13.000000-0300,2024-04-29T10:40:13.000000-0300,1,USD,USDT,0.0,100.0,150000.0
856,1,1484.0,1484.0,1400.0,2024-04-30T16:56:25.000000-0300,2024-04-30T16:56:25.000000-0300,1,USD,USDT,0.0,100.0,148400.0
857,1,742.0,742.0,700.0,2024-05-02T10:00:49.000000-0300,2024-05-02T10:00:49.000000-0300,1,USD,USDT,0.0,100.0,74200.0
858,1,2500.0,2500.0,2358.49,2024-05-02T10:41:50.000000-0300,2024-05-02T10:41:50.000000-0300,1,USD,USDT,0.0,100.0,250000.0
859,1,400.0,400.0,377.35,2024-05-02T11:38:47.000000-0300,2024-05-02T11:38:47.000000-0300,1,USD,USDT,0.0,100.0,40000.0
860,2,1197.8,598.9,1130.0,2024-05-02T12:19:37.000000-0300,2024-05-02T12:45:15.000000-0300,1,USD,USDT,25.633333333333333,4.6814044213263974,46.72821846553966
861,1,535.0,535.0,504.71,2024-05-02T17:27:25.000000-0300,2024-05-02T17:27:25.000000-0300,1,USD,USDT,0.0,100.0,53500.0
862,1,500.0,500.0,471.69,2024-05-02T18:03:37.000000-0300,2024-05-02T18:03:37.000000-0300,1,USD,USDT,0.0,100.0,50000.0
863,1,2000.0,2000.0,1886.79,2024-05-03T02:32:42.000000-0300,2024-05-03T02:32:42.000000-0300,1,USD,USDT,0.0,100.0,200000.0
864,1,530.0,530.0,500.0,2024-05-04T14:51:38.000000-0300,2024-05-04T14:51:38.000000-0300,1,USD,USDT,0.0,100.0,53000.0
865,1,400.0,400.0,377.35,2024-05-05T12:57:11.000000-0300,2024-05-05T12:57:11.000000-0300,1,USD,USDT,0.0,100.0,40000.0
866,1,530.0,530.0,500.0,2024-05-05T20:08:32.000000-0300,2024-05-05T20:08:32.000000-0300,1,USD,USDT,0.0,100.0,53000.0
867,1,400.0,400.0,377.35,2024-05-07T01:21:00.000000-0300,2024-05-07T01:21:00.000000-0300,1,USD,USDT,0.0,100.0,40000.0
868,1,1500.0,1500.0,2443.739,2024-05-07T19:51:05.000000-0300,2024-05-07T19:51:05.000000-0300,1,USD,BTC,0.0,100.0,150000.0
869,1,1000.0,1000.0,943.39,2024-05-08T10:45:38.000000-0300,2024-05-08T10:45:38.000000-0300,1,USD,USDT,0.0,100.0,100000.0
870,1,220.07,220.07,223.43,2024-05-09T00:25:05.000000-0300,2024-05-09T00:25:05.000000-0300,1,USD,USDT,0.0,100.0,22007.0
871,1,424.0,424.0,400.0,2024-05-09T19:11:35.000000-0300,2024-05-09T19:11:35.000000-0300,1,USD,USDT,0.0,100.0,42400.0
872,1,201.17,201.17,203.0,2024-05-17T01:15:37.000000-0300,2024-05-17T01:15:37.000000-0300,1,USD,USDT,0.0,100.0,20117.0
873,1,1840.33,1840.33,1834.83,2024-05-17T19:01:31.000000-0300,2024-05-17T19:01:31.000000-0300,1,USD,USDT,0.0,100.0,184033.0
